para_index,text_word,text_word_id,standoff_word,standoff_word_id,lat,lon
15069,Ireland,w2114543,Ireland,w2114543,53.0000000,-8.0000000
15069,Europe,w2114589,Europe,w2114589,,
15069,Russia,w2114621,Russia,w2114621,60.0000000,100.0000000
15069,India,w2114641,India,w2114641,22.0000000,79.0000000
15069,Siberia,w2114648,Siberia,w2114648,,
15069,Iceland,w2114666,Iceland,w2114666,65.0000000,-18.0000000
15069,America,w2114686,America,w2114686,39.7600000,-98.5000000
15070,Tyne,w2114879,Tyne,w2114879,,
15070,Ireland,w2114943,Ireland,w2114943,53.0000000,-8.0000000
15070,Russia,w2115042,Russia,w2115042,60.0000000,100.0000000
15070,Siberia,w2115060,Siberia,w2115060,,
15070,Algeria,w2115073,Algeria,w2115073,28.0000000,3.0000000
15071,Britain,w2115201,North Britain,w2115201,52.18862580436251,-1.833199368773203
15071,Cantire,w2115251,Cantire,w2115251,,
15071,Humber,w2115282,Humber,w2115282,52.20475278442225,-2.681854396372271
15071,Tyne,w2115303,Tyne,w2115303,,
15071,Ireland,w2115343,Ireland,w2115343,53.0000000,-8.0000000
15071,India,w2115465,India,w2115465,22.0000000,79.0000000
15071,Siberia,w2115472,Siberia,w2115472,,
15071,Algeria,w2115485,Algeria,w2115485,28.0000000,3.0000000
15071,Azores,w2115504,Azores,w2115504,38.5000000,-28.0000000
15071,America,w2115514,America,w2115514,39.7600000,-98.5000000
15072,Hebrides,w2115733,Hebrides,w2115733,57.45843166316432,-6.411768795610229
15072,Orkney,w2115743,Orkney,w2115743,59.02606301635264,-3.44685481331173
15072,Shetland,w2115751,Shetland,w2115751,60.18340251403863,-1.413695834131345
15072,Tyne,w2115830,Tyne,w2115830,,
15072,Humber,w2115849,Humber,w2115849,52.20475278442225,-2.681854396372271
15072,Ireland,w2115891,Ireland,w2115891,53.0000000,-8.0000000
15072,Siberia,w2116020,Siberia,w2116020,,
15072,Barbary,w2116033,Barbary,w2116033,51.31831624554659,0.8328280141845815
15073,Hebrides,w2116184,Hebrides,w2116184,57.45843166316432,-6.411768795610229
15073,Orkney,w2116235,Orkney,w2116235,59.02606301635264,-3.44685481331173
